,timestamp,open,high,low,close,volume
USD_CAD,2025-01-23 03:00:00+00:00,1.43883,1.4393,1.43815,1.43912,4229.34
USD_CAD,2025-01-23 04:00:00+00:00,1.43913,1.43914,1.43864,1.43881,3209.25
USD_CAD,2025-01-23 05:00:00+00:00,1.4388,1.43945,1.43867,1.43923,4551.66
USD_CAD,2025-01-23 06:00:00+00:00,1.43923,1.4394,1.43855,1.43939,5177.13
USD_CAD,2025-01-23 07:00:00+00:00,1.43939,1.44016,1.43861,1.43886,7295.19
USD_CAD,2025-01-23 08:00:00+00:00,1.43883,1.43994,1.43859,1.43946,8264.73
USD_CAD,2025-01-23 09:00:00+00:00,1.43944,1.43945,1.43835,1.43892,8924.34
USD_CAD,2025-01-23 10:00:00+00:00,1.43891,1.43935,1.43863,1.4392,6973.29
USD_CAD,2025-01-23 11:00:00+00:00,1.4392,1.44014,1.43873,1.43953,7860.09
USD_CAD,2025-01-23 12:00:00+00:00,1.43953,1.44105,1.43941,1.43989,7110.2
USD_CAD,2025-01-23 13:00:00+00:00,1.43989,1.4413,1.43938,1.44034,11589.71
USD_CAD,2025-01-23 14:00:00+00:00,1.44039,1.44039,1.4371,1.43802,12612.98
USD_CAD,2025-01-23 15:00:00+00:00,1.43803,1.43899,1.43698,1.43792,15351.84
USD_CAD,2025-01-23 16:00:00+00:00,1.43793,1.44017,1.43476,1.43601,20223.25
USD_CAD,2025-01-23 17:00:00+00:00,1.43603,1.43639,1.43336,1.43386,8766.38
USD_CAD,2025-01-23 18:00:00+00:00,1.43384,1.43591,1.43382,1.43552,7763.01
USD_CAD,2025-01-23 19:00:00+00:00,1.43554,1.43619,1.43475,1.43611,4059.78
USD_CAD,2025-01-23 20:00:00+00:00,1.43613,1.43798,1.43548,1.43742,5215.71
USD_CAD,2025-01-23 21:00:00+00:00,1.43743,1.43838,1.43693,1.43819,2112.0
USD_CAD,2025-01-23 22:00:00+00:00,1.43782,1.43819,1.43764,1.4381,438.48
USD_CAD,2025-01-23 23:00:00+00:00,1.4381,1.4381,1.43758,1.43772,1309.14
USD_CAD,2025-01-24 00:00:00+00:00,1.43772,1.438,1.43721,1.43751,2460.87
USD_CAD,2025-01-24 01:00:00+00:00,1.43751,1.43832,1.43744,1.43749,3884.28
USD_CAD,2025-01-24 02:00:00+00:00,1.43748,1.43748,1.43254,1.43287,9747.31
USD_CAD,2025-01-24 03:00:00+00:00,1.43288,1.43444,1.43205,1.43337,8373.33
USD_CAD,2025-01-24 04:00:00+00:00,1.43335,1.43433,1.43281,1.434,6300.45
USD_CAD,2025-01-24 05:00:00+00:00,1.43402,1.43417,1.43307,1.43307,5053.77
USD_CAD,2025-01-24 06:00:00+00:00,1.43307,1.43336,1.43209,1.43299,7511.48
USD_CAD,2025-01-24 07:00:00+00:00,1.43299,1.43482,1.43297,1.43435,9517.02
USD_CAD,2025-01-24 08:00:00+00:00,1.43434,1.43471,1.43247,1.4328,12575.03
USD_CAD,2025-01-24 09:00:00+00:00,1.43281,1.43382,1.43143,1.43247,13451.22
USD_CAD,2025-01-24 10:00:00+00:00,1.43247,1.433,1.43191,1.43265,8830.89
USD_CAD,2025-01-24 11:00:00+00:00,1.43267,1.43376,1.4322,1.4334,8050.56
USD_CAD,2025-01-24 12:00:00+00:00,1.4334,1.43491,1.4334,1.4342,7014.78
USD_CAD,2025-01-24 13:00:00+00:00,1.43421,1.43429,1.43221,1.43236,10293.83
USD_CAD,2025-01-24 14:00:00+00:00,1.43235,1.43411,1.43166,1.43358,13426.7
USD_CAD,2025-01-24 15:00:00+00:00,1.43358,1.43405,1.43193,1.43272,17349.27
USD_CAD,2025-01-24 16:00:00+00:00,1.43272,1.43412,1.43243,1.4332,13507.86
USD_CAD,2025-01-24 17:00:00+00:00,1.4332,1.43373,1.43267,1.43367,8406.85
USD_CAD,2025-01-24 18:00:00+00:00,1.43368,1.43431,1.43339,1.43416,6546.54
USD_CAD,2025-01-24 19:00:00+00:00,1.43414,1.43468,1.43396,1.43421,5375.67
USD_CAD,2025-01-24 20:00:00+00:00,1.43424,1.43489,1.43382,1.43463,5048.13
USD_CAD,2025-01-24 21:00:00+00:00,1.43462,1.43488,1.43352,1.43415,2268.27
USD_CAD,2025-01-26 22:00:00+00:00,1.43587,1.43709,1.4357,1.43691,589.64
USD_CAD,2025-01-26 23:00:00+00:00,1.43705,1.4387,1.43692,1.43856,4148.21
USD_CAD,2025-01-27 00:00:00+00:00,1.43858,1.43862,1.43708,1.43747,4854.87
USD_CAD,2025-01-27 01:00:00+00:00,1.43747,1.43869,1.43649,1.4383,7683.79
USD_CAD,2025-01-27 02:00:00+00:00,1.43832,1.4401,1.43832,1.43872,8458.4
USD_CAD,2025-01-27 03:00:00+00:00,1.43871,1.43907,1.43659,1.4377,6742.56
USD_CAD,2025-01-27 04:00:00+00:00,1.4377,1.43896,1.43736,1.43811,3958.62
USD_CAD,2025-01-27 05:00:00+00:00,1.43814,1.43907,1.43814,1.43839,5629.59
USD_CAD,2025-01-27 06:00:00+00:00,1.43839,1.43929,1.43786,1.43798,6252.51
USD_CAD,2025-01-27 07:00:00+00:00,1.43798,1.44001,1.43794,1.43994,9742.62
USD_CAD,2025-01-27 08:00:00+00:00,1.43994,1.43995,1.4377,1.43779,13215.51
USD_CAD,2025-01-27 09:00:00+00:00,1.43779,1.43811,1.43645,1.43679,12341.92
USD_CAD,2025-01-27 10:00:00+00:00,1.43678,1.43678,1.43466,1.43565,14096.43
USD_CAD,2025-01-27 11:00:00+00:00,1.43565,1.43679,1.43481,1.43605,13221.34
USD_CAD,2025-01-27 12:00:00+00:00,1.43606,1.43697,1.4333,1.4341,10974.96
USD_CAD,2025-01-27 13:00:00+00:00,1.4341,1.436,1.43335,1.43571,11709.57
USD_CAD,2025-01-27 14:00:00+00:00,1.43572,1.43888,1.43559,1.43785,14284.69
USD_CAD,2025-01-27 15:00:00+00:00,1.43785,1.43951,1.43779,1.43838,14171.28
USD_CAD,2025-01-27 16:00:00+00:00,1.43838,1.43952,1.43796,1.439,14571.12
USD_CAD,2025-01-27 17:00:00+00:00,1.439,1.43978,1.43859,1.43977,9883.65
USD_CAD,2025-01-27 18:00:00+00:00,1.43978,1.44009,1.43805,1.4385,9252.75
USD_CAD,2025-01-27 19:00:00+00:00,1.43849,1.43873,1.43751,1.43767,8389.07
USD_CAD,2025-01-27 20:00:00+00:00,1.43766,1.43841,1.43711,1.43719,6241.59
USD_CAD,2025-01-27 21:00:00+00:00,1.43718,1.4376,1.43658,1.43692,3688.2
USD_CAD,2025-01-27 22:00:00+00:00,1.43693,1.43726,1.43676,1.43678,623.52
USD_CAD,2025-01-27 23:00:00+00:00,1.43703,1.44151,1.4366,1.44048,15300.33
USD_CAD,2025-01-28 00:00:00+00:00,1.44049,1.44073,1.43875,1.43908,7117.11
USD_CAD,2025-01-28 01:00:00+00:00,1.43917,1.44036,1.438,1.4396,7583.29
USD_CAD,2025-01-28 02:00:00+00:00,1.43961,1.44049,1.43873,1.43928,8856.08
USD_CAD,2025-01-28 03:00:00+00:00,1.43929,1.43999,1.43909,1.43987,4457.97
USD_CAD,2025-01-28 04:00:00+00:00,1.43987,1.4404,1.43941,1.43949,2836.23
USD_CAD,2025-01-28 05:00:00+00:00,1.43947,1.43993,1.43916,1.43979,2162.55
USD_CAD,2025-01-28 06:00:00+00:00,1.43981,1.44028,1.43926,1.43997,3144.42
USD_CAD,2025-01-28 07:00:00+00:00,1.43997,1.4405,1.4392,1.44034,7861.8
USD_CAD,2025-01-28 08:00:00+00:00,1.44033,1.44119,1.44012,1.44046,10422.87
USD_CAD,2025-01-28 09:00:00+00:00,1.44043,1.44043,1.43885,1.43971,9333.51
USD_CAD,2025-01-28 10:00:00+00:00,1.4397,1.44117,1.43937,1.44114,7173.65
USD_CAD,2025-01-28 11:00:00+00:00,1.44113,1.44161,1.44069,1.44153,7493.47
USD_CAD,2025-01-28 12:00:00+00:00,1.44152,1.44194,1.44099,1.44158,9698.47
USD_CAD,2025-01-28 13:00:00+00:00,1.44159,1.44171,1.43953,1.44017,10289.81
USD_CAD,2025-01-28 14:00:00+00:00,1.44017,1.4402,1.43684,1.4381,14883.27
USD_CAD,2025-01-28 15:00:00+00:00,1.4381,1.43933,1.43767,1.43918,13493.92
USD_CAD,2025-01-28 16:00:00+00:00,1.43918,1.44,1.43835,1.43916,12220.01
USD_CAD,2025-01-28 17:00:00+00:00,1.43916,1.43979,1.43851,1.43967,7699.69
USD_CAD,2025-01-28 18:00:00+00:00,1.43967,1.44072,1.4384,1.43998,7784.18
USD_CAD,2025-01-28 19:00:00+00:00,1.43998,1.44129,1.43933,1.43946,6095.29
USD_CAD,2025-01-28 20:00:00+00:00,1.43946,1.44006,1.43928,1.43968,6026.31
USD_CAD,2025-01-28 21:00:00+00:00,1.4397,1.44023,1.43932,1.43968,2070.06
USD_CAD,2025-01-28 22:00:00+00:00,1.43967,1.43982,1.43892,1.43957,4869.81
USD_CAD,2025-01-28 23:00:00+00:00,1.43962,1.44024,1.43962,1.44024,1898.79
USD_CAD,2025-01-29 00:00:00+00:00,1.44022,1.44087,1.43963,1.44043,3433.47
USD_CAD,2025-01-29 01:00:00+00:00,1.44043,1.44055,1.44005,1.44022,2449.77
USD_CAD,2025-01-29 02:00:00+00:00,1.44021,1.44026,1.43941,1.43978,3004.8
USD_CAD,2025-01-29 03:00:00+00:00,1.43976,1.44027,1.43952,1.43959,3602.04
USD_CAD,2025-01-29 04:00:00+00:00,1.43958,1.43974,1.43911,1.43961,3016.29
USD_CAD,2025-01-29 05:00:00+00:00,1.43962,1.43995,1.43914,1.43971,2325.39
USD_CAD,2025-01-29 06:00:00+00:00,1.43971,1.43988,1.43924,1.43983,3770.55
USD_CAD,2025-01-29 07:00:00+00:00,1.43985,1.44146,1.43978,1.44132,6644.22
USD_CAD,2025-01-29 08:00:00+00:00,1.44131,1.44192,1.44077,1.44189,7790.1
USD_CAD,2025-01-29 09:00:00+00:00,1.4419,1.4433,1.44185,1.44292,7570.36
USD_CAD,2025-01-29 10:00:00+00:00,1.4429,1.44327,1.44231,1.44285,6005.47
USD_CAD,2025-01-29 11:00:00+00:00,1.44284,1.44314,1.44177,1.4427,4988.34
USD_CAD,2025-01-29 12:00:00+00:00,1.44271,1.44398,1.44238,1.44333,7205.88
USD_CAD,2025-01-29 13:00:00+00:00,1.44332,1.44701,1.44318,1.44642,12537.62
USD_CAD,2025-01-29 14:00:00+00:00,1.44641,1.4471,1.44214,1.44402,14612.04
USD_CAD,2025-01-29 15:00:00+00:00,1.44399,1.4462,1.44324,1.4443,13139.2
USD_CAD,2025-01-29 16:00:00+00:00,1.44428,1.44582,1.44285,1.44321,23059.71
USD_CAD,2025-01-29 17:00:00+00:00,1.4432,1.44322,1.44025,1.44213,10549.48
USD_CAD,2025-01-29 18:00:00+00:00,1.44211,1.44292,1.44186,1.44223,5578.47
USD_CAD,2025-01-29 19:00:00+00:00,1.44218,1.44453,1.44081,1.44204,23152.68
USD_CAD,2025-01-29 20:00:00+00:00,1.44201,1.44296,1.44099,1.44261,11627.84
USD_CAD,2025-01-29 21:00:00+00:00,1.44266,1.44282,1.44153,1.44153,3406.26
USD_CAD,2025-01-29 22:00:00+00:00,1.44152,1.44201,1.44065,1.44186,477.9
USD_CAD,2025-01-29 23:00:00+00:00,1.44184,1.44208,1.43918,1.43962,4213.26
USD_CAD,2025-01-30 00:00:00+00:00,1.43962,1.44096,1.43962,1.44058,4187.36
USD_CAD,2025-01-30 01:00:00+00:00,1.44061,1.44161,1.44061,1.44129,3169.18
USD_CAD,2025-01-30 02:00:00+00:00,1.44128,1.44184,1.4407,1.44172,3200.7
USD_CAD,2025-01-30 03:00:00+00:00,1.44173,1.44192,1.44127,1.44172,3357.81
USD_CAD,2025-01-30 04:00:00+00:00,1.44172,1.44228,1.4414,1.44196,2598.24
USD_CAD,2025-01-30 05:00:00+00:00,1.44197,1.44243,1.44196,1.44235,2229.12
USD_CAD,2025-01-30 06:00:00+00:00,1.44237,1.44317,1.44225,1.44287,3082.98
USD_CAD,2025-01-30 07:00:00+00:00,1.44295,1.44354,1.44152,1.44173,4611.59
USD_CAD,2025-01-30 08:00:00+00:00,1.44171,1.44186,1.44064,1.44073,5578.05
USD_CAD,2025-01-30 09:00:00+00:00,1.44072,1.44164,1.44019,1.44091,15552.69
USD_CAD,2025-01-30 10:00:00+00:00,1.44091,1.44149,1.44045,1.44114,7415.61
USD_CAD,2025-01-30 11:00:00+00:00,1.44114,1.44148,1.4407,1.44132,5102.2
USD_CAD,2025-01-30 12:00:00+00:00,1.44132,1.44191,1.44063,1.44127,7354.02
USD_CAD,2025-01-30 13:00:00+00:00,1.44129,1.44227,1.44058,1.44086,15440.75
USD_CAD,2025-01-30 14:00:00+00:00,1.44086,1.44204,1.44033,1.44149,14791.28
USD_CAD,2025-01-30 15:00:00+00:00,1.44152,1.44156,1.43992,1.44086,12955.45
USD_CAD,2025-01-30 16:00:00+00:00,1.44085,1.44149,1.44042,1.44133,9788.83
USD_CAD,2025-01-30 17:00:00+00:00,1.44132,1.44221,1.44117,1.44144,6422.34
USD_CAD,2025-01-30 18:00:00+00:00,1.44144,1.44155,1.43995,1.44005,4636.14
USD_CAD,2025-01-30 19:00:00+00:00,1.44005,1.44143,1.43998,1.4413,3657.75
USD_CAD,2025-01-30 20:00:00+00:00,1.4413,1.45941,1.44112,1.44853,22830.54
USD_CAD,2025-01-30 21:00:00+00:00,1.44852,1.45112,1.44723,1.44855,12175.87
USD_CAD,2025-01-30 22:00:00+00:00,1.44842,1.45011,1.44837,1.44878,1753.75
USD_CAD,2025-01-30 23:00:00+00:00,1.44888,1.45093,1.44777,1.44924,6285.32
USD_CAD,2025-01-31 00:00:00+00:00,1.44924,1.44992,1.44826,1.44966,5558.07
USD_CAD,2025-01-31 01:00:00+00:00,1.44966,1.45004,1.44792,1.44828,7397.98
USD_CAD,2025-01-31 02:00:00+00:00,1.44828,1.44893,1.44715,1.44778,4360.27
USD_CAD,2025-01-31 03:00:00+00:00,1.44777,1.44852,1.44737,1.44831,3623.07
USD_CAD,2025-01-31 04:00:00+00:00,1.4483,1.44875,1.44777,1.44795,3060.54
USD_CAD,2025-01-31 05:00:00+00:00,1.44797,1.44837,1.44746,1.44773,3637.86
USD_CAD,2025-01-31 06:00:00+00:00,1.44772,1.44804,1.44621,1.44632,3473.31
USD_CAD,2025-01-31 07:00:00+00:00,1.44632,1.44645,1.44306,1.44378,8397.21
USD_CAD,2025-01-31 08:00:00+00:00,1.44377,1.44702,1.44365,1.44686,8309.4
USD_CAD,2025-01-31 09:00:00+00:00,1.44691,1.44908,1.4469,1.44782,11383.92
USD_CAD,2025-01-31 10:00:00+00:00,1.44782,1.44906,1.44759,1.44862,8755.2
USD_CAD,2025-01-31 11:00:00+00:00,1.44863,1.44969,1.44858,1.44863,8808.51
USD_CAD,2025-01-31 12:00:00+00:00,1.44861,1.44862,1.44755,1.44813,13730.45
USD_CAD,2025-01-31 13:00:00+00:00,1.44813,1.44909,1.44625,1.44877,14819.93
USD_CAD,2025-01-31 14:00:00+00:00,1.44877,1.45501,1.44861,1.4518,16649.84
USD_CAD,2025-01-31 15:00:00+00:00,1.45179,1.45289,1.44661,1.44816,16436.06
USD_CAD,2025-01-31 16:00:00+00:00,1.44816,1.449,1.4452,1.4461,13509.11
USD_CAD,2025-01-31 17:00:00+00:00,1.44609,1.44844,1.43701,1.44001,29481.46
USD_CAD,2025-01-31 18:00:00+00:00,1.43999,1.45216,1.43898,1.45058,29014.19
USD_CAD,2025-01-31 19:00:00+00:00,1.45057,1.45275,1.45035,1.45101,18602.57
USD_CAD,2025-01-31 20:00:00+00:00,1.45099,1.45589,1.44947,1.45367,18346.21
USD_CAD,2025-01-31 21:00:00+00:00,1.4537,1.45513,1.45093,1.45257,11088.04
USD_JPY,2025-01-01 22:00:00+00:00,157.151,157.268,157.151,157.245,931.02
USD_JPY,2025-01-01 23:00:00+00:00,157.245,157.776,157.228,157.7,13782.49
USD_JPY,2025-01-02 00:00:00+00:00,157.7,157.772,157.291,157.427,29521.94
USD_JPY,2025-01-02 01:00:00+00:00,157.427,157.659,157.415,157.504,23172.56
USD_JPY,2025-01-02 02:00:00+00:00,157.504,157.506,157.262,157.284,13495.1
USD_JPY,2025-01-02 03:00:00+00:00,157.283,157.3,157.129,157.154,10601.43
USD_JPY,2025-01-02 04:00:00+00:00,157.154,157.156,156.993,157.02,12233.03
USD_JPY,2025-01-02 05:00:00+00:00,157.02,157.207,156.974,157.205,11896.99
USD_JPY,2025-01-02 06:00:00+00:00,157.206,157.21,156.657,156.662,20267.6
USD_JPY,2025-01-02 07:00:00+00:00,156.66,156.746,156.435,156.67,36263.71
USD_JPY,2025-01-02 08:00:00+00:00,156.67,156.826,156.461,156.777,41045.02
USD_JPY,2025-01-02 09:00:00+00:00,156.777,156.917,156.746,156.788,23632.63
USD_JPY,2025-01-02 10:00:00+00:00,156.79,157.162,156.788,157.133,26277.09
USD_JPY,2025-01-02 11:00:00+00:00,157.13,157.285,157.05,157.201,27921.06
USD_JPY,2025-01-02 12:00:00+00:00,157.202,157.217,157.015,157.077,21426.09
USD_JPY,2025-01-02 13:00:00+00:00,157.078,157.237,156.714,156.827,36432.74
USD_JPY,2025-01-02 14:00:00+00:00,156.827,157.115,156.633,157.028,47132.42
USD_JPY,2025-01-02 15:00:00+00:00,157.028,157.184,156.778,157.149,49628.43
USD_JPY,2025-01-02 16:00:00+00:00,157.148,157.75,157.13,157.659,45211.82
USD_JPY,2025-01-02 17:00:00+00:00,157.659,157.849,157.487,157.563,28580.49
USD_JPY,2025-01-02 18:00:00+00:00,157.564,157.631,157.465,157.498,21689.58
USD_JPY,2025-01-02 19:00:00+00:00,157.497,157.673,157.473,157.618,16156.91
USD_JPY,2025-01-02 20:00:00+00:00,157.617,157.653,157.566,157.626,13713.0
USD_JPY,2025-01-02 21:00:00+00:00,157.627,157.629,157.426,157.426,6620.7
USD_JPY,2025-01-02 22:00:00+00:00,157.438,157.46,157.438,157.443,300.6
USD_JPY,2025-01-02 23:00:00+00:00,157.452,157.561,157.351,157.353,4057.99
USD_JPY,2025-01-03 00:00:00+00:00,157.359,157.399,157.171,157.21,17440.54
USD_JPY,2025-01-03 01:00:00+00:00,157.21,157.405,157.186,157.277,15071.52
USD_JPY,2025-01-03 02:00:00+00:00,157.279,157.355,157.246,157.309,13178.86
USD_JPY,2025-01-03 03:00:00+00:00,157.308,157.457,157.183,157.307,14859.06
USD_JPY,2025-01-03 04:00:00+00:00,157.308,157.385,157.249,157.281,14393.25
USD_JPY,2025-01-03 05:00:00+00:00,157.281,157.352,157.238,157.298,12570.83
USD_JPY,2025-01-03 06:00:00+00:00,157.298,157.298,157.127,157.169,10722.84
USD_JPY,2025-01-03 07:00:00+00:00,157.169,157.263,157.039,157.135,24192.67
USD_JPY,2025-01-03 08:00:00+00:00,157.135,157.423,157.127,157.329,23074.6
USD_JPY,2025-01-03 09:00:00+00:00,157.327,157.333,157.087,157.251,20617.74
USD_JPY,2025-01-03 10:00:00+00:00,157.252,157.38,157.17,157.372,15894.78
USD_JPY,2025-01-03 11:00:00+00:00,157.373,157.388,157.201,157.244,18415.35
USD_JPY,2025-01-03 12:00:00+00:00,157.245,157.257,157.059,157.163,16378.13
USD_JPY,2025-01-03 13:00:00+00:00,157.163,157.24,157.022,157.184,24999.52
USD_JPY,2025-01-03 14:00:00+00:00,157.184,157.311,157.116,157.121,23997.14
USD_JPY,2025-01-03 15:00:00+00:00,157.127,157.49,157.127,157.393,37993.57
USD_JPY,2025-01-03 16:00:00+00:00,157.394,157.401,157.199,157.204,18740.81
USD_JPY,2025-01-03 17:00:00+00:00,157.203,157.21,156.87,157.166,17562.25
USD_JPY,2025-01-03 18:00:00+00:00,157.164,157.239,157.105,157.164,10225.93
USD_JPY,2025-01-03 19:00:00+00:00,157.163,157.225,157.104,157.201,8352.83
USD_JPY,2025-01-03 20:00:00+00:00,157.2,157.349,157.139,157.337,9345.89
USD_JPY,2025-01-03 21:00:00+00:00,157.336,157.376,157.236,157.242,4450.49
USD_JPY,2025-01-05 22:00:00+00:00,157.18,157.374,157.139,157.329,523.2
USD_JPY,2025-01-05 23:00:00+00:00,157.337,157.527,157.331,157.504,10364.34
USD_JPY,2025-01-06 00:00:00+00:00,157.505,157.826,157.498,157.584,24672.58
USD_JPY,2025-01-06 01:00:00+00:00,157.586,157.666,157.484,157.615,17210.4
USD_JPY,2025-01-06 02:00:00+00:00,157.616,157.774,157.567,157.716,18498.19
USD_JPY,2025-01-06 03:00:00+00:00,157.715,157.78,157.653,157.714,18328.45
USD_JPY,2025-01-06 04:00:00+00:00,157.714,157.752,157.656,157.716,13655.6
USD_JPY,2025-01-06 05:00:00+00:00,157.719,157.804,157.674,157.778,14133.65
USD_JPY,2025-01-06 06:00:00+00:00,157.779,157.791,157.63,157.649,13943.16
USD_JPY,2025-01-06 07:00:00+00:00,157.649,157.695,157.531,157.663,17020.43
USD_JPY,2025-01-06 08:00:00+00:00,157.664,157.764,157.617,157.664,24923.59
USD_JPY,2025-01-06 09:00:00+00:00,157.663,157.764,157.589,157.737,20655.92
USD_JPY,2025-01-06 10:00:00+00:00,157.737,157.915,157.684,157.903,17552.01
USD_JPY,2025-01-06 11:00:00+00:00,157.905,157.959,157.163,157.197,45002.22
USD_JPY,2025-01-06 12:00:00+00:00,157.198,157.21,156.618,156.783,44121.28
USD_JPY,2025-01-06 13:00:00+00:00,156.783,156.81,156.24,156.613,43420.04
USD_JPY,2025-01-06 14:00:00+00:00,156.615,157.421,156.466,157.291,50023.43
USD_JPY,2025-01-06 15:00:00+00:00,157.287,157.654,157.196,157.532,43872.68
USD_JPY,2025-01-06 16:00:00+00:00,157.532,157.61,157.346,157.542,32108.0
USD_JPY,2025-01-06 17:00:00+00:00,157.545,157.598,157.466,157.507,16986.19
USD_JPY,2025-01-06 18:00:00+00:00,157.508,157.668,157.43,157.535,18052.65
USD_JPY,2025-01-06 19:00:00+00:00,157.536,157.59,157.473,157.544,16766.72
USD_JPY,2025-01-06 20:00:00+00:00,157.544,157.637,157.491,157.623,11720.76
USD_JPY,2025-01-06 21:00:00+00:00,157.622,157.662,157.523,157.523,5552.94
USD_JPY,2025-01-06 22:00:00+00:00,157.514,157.644,157.504,157.582,610.83
USD_JPY,2025-01-06 23:00:00+00:00,157.578,157.807,157.578,157.737,6318.69
USD_JPY,2025-01-07 00:00:00+00:00,157.737,158.221,157.735,158.101,38728.42
USD_JPY,2025-01-07 01:00:00+00:00,158.1,158.413,158.041,158.312,27971.12
USD_JPY,2025-01-07 02:00:00+00:00,158.31,158.315,158.14,158.278,17639.96
USD_JPY,2025-01-07 03:00:00+00:00,158.279,158.307,158.084,158.122,14851.74
USD_JPY,2025-01-07 04:00:00+00:00,158.122,158.153,158.017,158.08,13750.68
USD_JPY,2025-01-07 05:00:00+00:00,158.081,158.153,157.783,157.862,18016.56
USD_JPY,2025-01-07 06:00:00+00:00,157.86,157.86,157.678,157.754,18917.85
USD_JPY,2025-01-07 07:00:00+00:00,157.754,157.791,157.454,157.492,26081.0
USD_JPY,2025-01-07 08:00:00+00:00,157.495,157.599,157.397,157.425,18820.01
USD_JPY,2025-01-07 09:00:00+00:00,157.427,157.679,157.362,157.604,9888.72
USD_JPY,2025-01-07 10:00:00+00:00,157.603,157.781,157.56,157.744,19598.73
USD_JPY,2025-01-07 11:00:00+00:00,157.744,157.848,157.62,157.711,15495.03
USD_JPY,2025-01-07 12:00:00+00:00,157.71,157.846,157.682,157.74,14286.54
USD_JPY,2025-01-07 13:00:00+00:00,157.739,157.778,157.579,157.667,14834.95
USD_JPY,2025-01-07 14:00:00+00:00,157.666,157.833,157.533,157.741,23779.4
USD_JPY,2025-01-07 15:00:00+00:00,157.772,158.423,157.772,157.939,60772.61
USD_JPY,2025-01-07 16:00:00+00:00,157.942,158.039,157.619,157.832,49137.35
USD_JPY,2025-01-07 17:00:00+00:00,157.83,157.85,157.622,157.693,30625.01
USD_JPY,2025-01-07 18:00:00+00:00,157.693,157.914,157.585,157.841,25297.22
USD_JPY,2025-01-07 19:00:00+00:00,157.84,157.866,157.756,157.777,20859.36
USD_JPY,2025-01-07 20:00:00+00:00,157.777,157.87,157.737,157.869,14887.95
USD_JPY,2025-01-07 21:00:00+00:00,157.868,158.093,157.867,158.012,4717.57
USD_JPY,2025-01-07 22:00:00+00:00,158.01,158.044,157.97,158.019,701.82
USD_JPY,2025-01-07 23:00:00+00:00,158.034,158.239,158.032,158.223,10958.15
USD_JPY,2025-01-08 00:00:00+00:00,158.22,158.23,157.898,158.167,30495.51
USD_JPY,2025-01-08 01:00:00+00:00,158.167,158.17,157.932,157.969,19023.56
USD_JPY,2025-01-08 02:00:00+00:00,157.969,158.141,157.933,158.099,13504.09
USD_JPY,2025-01-08 03:00:00+00:00,158.1,158.214,158.074,158.195,13780.75
USD_JPY,2025-01-08 04:00:00+00:00,158.196,158.259,158.16,158.226,10496.32
USD_JPY,2025-01-08 05:00:00+00:00,158.224,158.265,158.096,158.171,12718.1
USD_JPY,2025-01-08 06:00:00+00:00,158.171,158.173,157.989,158.048,14758.56
USD_JPY,2025-01-08 07:00:00+00:00,158.048,158.133,157.925,158.114,27571.71
USD_JPY,2025-01-08 08:00:00+00:00,158.113,158.281,158.1,158.246,27810.79
USD_JPY,2025-01-08 09:00:00+00:00,158.246,158.247,158.052,158.161,20871.65
USD_JPY,2025-01-08 10:00:00+00:00,158.163,158.347,158.148,158.324,20611.14
USD_JPY,2025-01-08 11:00:00+00:00,158.325,158.55,158.314,158.372,29202.59
USD_JPY,2025-01-08 12:00:00+00:00,158.373,158.547,158.35,158.503,24519.7
USD_JPY,2025-01-08 13:00:00+00:00,158.505,158.505,158.172,158.219,51863.17
USD_JPY,2025-01-08 14:00:00+00:00,158.217,158.463,158.142,158.351,41627.97
USD_JPY,2025-01-08 15:00:00+00:00,158.349,158.418,158.218,158.371,38358.27
USD_JPY,2025-01-08 16:00:00+00:00,158.371,158.441,158.289,158.32,28123.32
USD_JPY,2025-01-08 17:00:00+00:00,158.32,158.495,158.309,158.39,22912.57
USD_JPY,2025-01-08 18:00:00+00:00,158.39,158.5,158.271,158.452,24337.59
USD_JPY,2025-01-08 19:00:00+00:00,158.462,158.519,158.353,158.464,25222.57
USD_JPY,2025-01-08 20:00:00+00:00,158.464,158.464,158.329,158.356,15834.27
USD_JPY,2025-01-08 21:00:00+00:00,158.36,158.434,158.331,158.331,5714.78
USD_JPY,2025-01-08 22:00:00+00:00,158.326,158.326,158.228,158.286,1397.26
USD_JPY,2025-01-08 23:00:00+00:00,158.286,158.393,158.177,158.188,10099.95
USD_JPY,2025-01-09 00:00:00+00:00,158.186,158.324,158.099,158.263,21669.8
USD_JPY,2025-01-09 01:00:00+00:00,158.262,158.286,158.069,158.106,15076.31
USD_JPY,2025-01-09 02:00:00+00:00,158.106,158.134,157.987,158.086,11131.09
USD_JPY,2025-01-09 03:00:00+00:00,158.085,158.091,157.913,157.971,13840.85
USD_JPY,2025-01-09 04:00:00+00:00,157.972,157.976,157.761,157.926,16590.72
USD_JPY,2025-01-09 05:00:00+00:00,157.926,158.144,157.889,158.056,16188.3
USD_JPY,2025-01-09 06:00:00+00:00,158.057,158.195,158.031,158.141,17088.44
USD_JPY,2025-01-09 07:00:00+00:00,158.144,158.201,158.025,158.19,24728.51
USD_JPY,2025-01-09 08:00:00+00:00,158.187,158.284,158.061,158.131,29468.42
USD_JPY,2025-01-09 09:00:00+00:00,158.13,158.174,158.01,158.083,22703.02
USD_JPY,2025-01-09 10:00:00+00:00,158.082,158.101,157.954,157.993,18876.05
